bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"3.0827275,44.74387,4.4904635,45.4276275",uuuu,85633147,,a90c62430bcd713334ee688fb5db581a,,5d521606b19cf26abd67df057cebd5f5,45.128099,3.806286,85683413,uuuu,FR,FR,1457144730,45.084602,3.792781,0,Haute-Loire,404227463,856/834/13/85683413.geojson,region,85683413,quattroshapes,,,FR
"2.5396,43.2128105,4.1945235,43.9726905",uuuu,85633147,,0197ec3f3bb73962aa6e81b1194cbf93,,c68e0a654fa8e5dd65b82cf7a25c68c3,43.579454,3.368524,85683419,uuuu,FR,FR,1457144730,43.577794,3.437343,0,Hérault,404227437,856/834/19/85683419.geojson,region,85683419,quattroshapes,,,FR
"3.8614365,44.2644235,4.886594,45.3660395",uuuu,85633147,,7dafb92c948229a34202d53fe6dcf1d0,,abfd16d8fa092edc59a8a9b79113bb9d,44.752711,4.425626,85683421,uuuu,FR,FR,1457144728,44.690441,4.417968,0,Ardèche,404227439,856/834/21/85683421.geojson,region,85683421,quattroshapes,,,FR
"4.7415005,44.6960335,6.359122,45.8836785",uuuu,85633147,,4c224c80f501a3282e979e36b4174b5e,,90cb7b9ea62da2e85e3e90ec72eda6ea,45.263861,5.574169,85683427,uuuu,FR,FR,1457144730,45.395749,5.427647,0,Isère,404227439,856/834/27/85683427.geojson,region,85683427,quattroshapes,,,FR
"3.262074,43.460186,4.8453465,44.459797",uuuu,85633147,,24cf9e8bbca619b20791047783ca4840,,76ea664ae553ddacf4d4799840c7d56d,43.993645,4.179915,85683431,uuuu,FR,FR,1457144729,44.013111,4.191147,0,Gard,404227437,856/834/31/85683431.geojson,region,85683431,quattroshapes,,,FR
"-0.4631525,45.1916275,0.9467725,46.1405065",uuuu,85633147,,19361a69ca4bc8bec507c0682557e6a8,,9ebc7b21c6c2577616d2cd32020a878a,45.718644,0.20306,85683437,uuuu,FR,FR,1452291020,45.752549,0.213355,0,Charente,404227435,856/834/37/85683437.geojson,region,85683437,quattroshapes,,,FR
"4.230272,43.1623725,5.8132525,43.9240645",uuuu,85633147,,4ec3c7ad03eeb9ee9e1b8a510b14d2e6,,4f1d44b9db85d78cc04bf7293d045bd1,43.543151,5.085571,85683441,uuuu,FR,FR,1457144728,43.540742,5.13954,0,Bouches-du-Rhône,404227445,856/834/41/85683441.geojson,region,85683441,quattroshapes,,,FR
"2.067678,49.969078,4.230717,51.0893825",uuuu,85633147,,e0a2fb05869f8f9154accf5ff62d0a94,,c69c31df04511b0c25e6a9885efb2c70,50.447804,3.214994,85683445,uuuu,FR,FR,1452291019,50.264443,3.411104,0,Nord,404227429,856/834/45/85683445.geojson,region,85683445,quattroshapes,,,FR
"1.6087985,48.90868,2.59447,49.241062",uuuu,85633147,,3338a5cb57520029025c6ea2902bf76c,,900d684de6b23972f006b4ec206754f0,49.082711,2.130958,85683451,uuuu,FR,FR,1457144733,49.102394,2.056498,0,Val-d'Oise,404227465,856/834/51/85683451.geojson,region,85683451,quattroshapes,,,FR
"2.9816755,44.1093405,3.9981615,44.9757195",uuuu,85633147,,cdb6c1ba074e086f614dacc991f673fd,,0ac12aded6af775a7eb4674fe80104d4,44.517501,3.499689,85683453,uuuu,FR,FR,1457144730,44.496365,3.489988,0,Lozère,404227437,856/834/53/85683453.geojson,region,85683453,quattroshapes,,,FR
"2.309016,48.687683,2.6155525,48.8614045",uuuu,85633147,,40258332c8d15cb0aad49310f1d847ab,,722c097858bd81eb8a434389e96612c5,48.777454,2.469308,85683459,uuuu,FR,FR,1457144733,48.788621,2.505392,0,Val-de-Marne,404227465,856/834/59/85683459.geojson,region,85683459,quattroshapes,,,FR
"-2.289368,47.6313555,-1.0160485,48.7081185",uuuu,85633147,,3f2e3ad7c6203b6e58ef31decdec16c0,,6cb48f6fec9ad42f702152b501fa5853,48.154935,-1.638067,85683461,uuuu,FR,FR,1457144730,48.158447,-1.624616,0,Ille-et-Vilaine,404227447,856/834/61/85683461.geojson,region,85683461,quattroshapes,,,FR
"-0.2821165,43.3108865,1.2025855,44.079895",uuuu,85633147,,a161fceee97f5ac749d6531bb2694111,,b121a7c8551049fb3c217e3ca4520dea,43.692898,0.452894,85683467,uuuu,FR,FR,1457144729,43.692966,0.452964,0,Gers,404227443,856/834/67/85683467.geojson,region,85683467,quattroshapes,,,FR
"2.388014,45.2870675,3.985634,46.256588",uuuu,85633147,,be68322ba492dae26f3bfd52eb0c3e78,,b2bce19757802faecd676085c98ddfe2,45.725863,3.140153,85683471,uuuu,FR,FR,1457144731,45.723011,3.075449,0,Puy-de-Dôme,404227463,856/834/71/85683471.geojson,region,85683471,quattroshapes,,,FR
"2.2882735,48.807438,2.6031495,49.012398",uuuu,85633147,,ca737055b00700f8c5d08fe436cd4a84,,8738908842ea03cf6d2beb448476f0ad,48.917619,2.478392,85683475,uuuu,FR,FR,1457144733,48.916383,2.493932,0,Seine-Saint-Denis,404227465,856/834/75/85683475.geojson,region,85683475,quattroshapes,,,FR
"1.5127885,47.4830015,3.1288905,48.34494",uuuu,85633147,,f8112a4d5a1ea36a0f31bd06cfd9f9af,,27cc32f3e3068fe7b89f994081c9c294,47.911841,2.343929,85683479,uuuu,FR,FR,1457144730,47.960077,2.197567,0,Loiret,404227461,856/834/79/85683479.geojson,region,85683479,quattroshapes,,,FR
"1.6884235,42.648899,3.240553,43.4601095",uuuu,85633147,,70fe1712b48eeadd97a58c83c5b66064,,3b1b0e118a97dc3690de5849687ae17b,43.103222,2.413892,85683485,uuuu,FR,FR,1457144728,43.135524,2.349188,0,Aude,404227437,856/834/85/85683485.geojson,region,85683485,quattroshapes,,,FR
"-1.946733,48.4561045,-0.7351765,49.7260895",uuuu,85633147,,25e53bf40bf8075b39f8cd2aa7f03afe,,fdb04025773022eb4afe4ae01d0f1d69,49.081664,-1.329397,85683489,uuuu,FR,FR,1457144731,49.064003,-1.278731,0,Manche,404227441,856/834/89/85683489.geojson,region,85683489,quattroshapes,,,FR
"8.573408,41.8321455,9.559833,43.0107115",uuuu,85633147,,619f8d74110e808f91034c1e7f495e5c,,0d988b2bb023aab96a48647da8ada790,42.394735,9.206179,85683493,uuuu,FR,FR,1457144729,42.389135,9.254718,0,Haute-Corse,404227453,856/834/93/85683493.geojson,region,85683493,quattroshapes,,,FR
"2.2242195,48.815754,2.4697535,48.9019735",uuuu,85633147,,08ab4b7c7aea6ce5f98c3e04710e51a0,,deb4967b5419790e154d1f4397cd4d83,48.856598,2.342779,85683497,uuuu,FR,FR,1457144732,48.85885,2.340396,0,Paris,404227465,856/834/97/85683497.geojson,region,85683497,quattroshapes,,,FR
"2.848655,47.31065,4.340301,48.3999785",uuuu,85633147,,7443c9cc69bfbdcdf0dc265d1018d2b6,,dbab29a7192091669d1bc5c586e03dea,47.84048,3.563312,85683503,uuuu,FR,FR,1457144733,47.842488,3.563498,0,Yonne,404227425,856/835/03/85683503.geojson,region,85683503,quattroshapes,,,FR
"-3.73451,47.279316,-2.035602,48.210865",uuuu,85633147,,07a4a0b51f1d2022d3eef117a86c7e7a,,58d8d85a8ed222360c68a907bdf68054,47.846772,-2.810749,85683507,uuuu,FR,FR,1457144731,47.87757,-2.874304,0,Morbihan,404227447,856/835/07/85683507.geojson,region,85683507,quattroshapes,,,FR
"5.496917,43.6682855,6.967033,44.6599695",uuuu,85633147,,e3b6f1daf2ad91b50efd1b453972b2a9,,6bfc69d75ae420b883735e22952c1399,44.106243,6.244724,85683509,uuuu,FR,FR,1457144728,44.095164,6.244771,0,Alpes-de-Haute-Provence,404227445,856/835/09/85683509.geojson,region,85683509,quattroshapes,,,FR
"-3.6656395,48.0325395,-1.908992,48.8786165",uuuu,85633147,,c7d90a842816d8ee809654b14a2b125e,,12ecbad14cb61165520eb7984b59920e,48.440353,-2.864767,85683515,uuuu,FR,FR,1457144729,48.472673,-3.071132,0,Côtes-d'Armor,404227447,856/835/15/85683515.geojson,region,85683515,quattroshapes,,,FR
"2.062908,44.615528,3.3714605,45.4831655",uuuu,85633147,,74cc02cb32d3fb96625400d7f19add66,,af0e08e2ddc41909493a6d2bab3029ff,45.051217,2.669021,85683517,uuuu,FR,FR,1457144728,45.157918,2.614656,0,Cantal,404227463,856/835/17/85683517.geojson,region,85683517,quattroshapes,,,FR
"4.646824,44.1154325,5.830297,45.344002",uuuu,85633147,,42a8ac3ec753d48089913328c819dba9,,1c4169963b5bd7ca64ebdfcca58346c5,44.68524,5.167396,85683523,uuuu,FR,FR,1457144729,44.68932,5.163605,0,Drôme,404227439,856/835/23/85683523.geojson,region,85683523,quattroshapes,,,FR
"-0.8603605,48.179905,0.9764935,48.972557",uuuu,85633147,,69123db6966bc8e240ba213051699121,,934a77a11b65b3033c40257a1ba1bf72,48.623053,0.127837,85683527,uuuu,FR,FR,1457144731,48.691092,0.14141,0,Orne,404227441,856/835/27/85683527.geojson,region,85683527,quattroshapes,,,FR
"0.6297415,45.43655,1.9109985,46.4015925",uuuu,85633147,,3dc1ffb6b4b3908e2a0844e6812bad82,,80a84668ada493352642d58f4c26db06,45.892257,1.234852,85683531,uuuu,FR,FR,1457144733,45.883654,1.225366,0,Haute-Vienne,404227459,856/835/31/85683531.geojson,region,85683531,quattroshapes,,,FR
"-1.787589,42.7776375,0.0295639999998,43.5968285",uuuu,85633147,,aaad7f5650c3348ccbb8f879253666f6,,39f903a7a09753e9c31a1ef5611c3aec,43.256297,-0.761359,85683539,uuuu,FR,FR,1457144731,43.257334,-0.743846,0,Pyrénées-Atlantiques,404227433,856/835/39/85683539.geojson,region,85683539,quattroshapes,,,FR
"3.6227165,46.1559905,5.4650465,47.1554945",uuuu,85633147,,dd698537277d777eb4a762645b5a4f02,,0ccab9f965bd77875aa780007a97bbbe,46.644776,4.542799,85683543,uuuu,FR,FR,1457144732,46.670766,4.389846,0,Saône-et-Loire,404227425,856/835/43/85683543.geojson,region,85683543,quattroshapes,,,FR
"1.774454,46.4204065,3.0793375,47.629055",uuuu,85633147,,054d2f2328d624b9130fd1fe7b0a5659,,54fb9bc3526b7100099945dab8ebd666,47.065783,2.491121,85683549,uuuu,FR,FR,1452291027,47.106098,2.535242,0,Cher,404227461,856/835/49/85683549.geojson,region,85683549,quattroshapes,,,FR
"-5.139025,47.7646445,-3.386851,48.7525825",uuuu,85633147,,a256db1d57d6c847ccf7394f89453beb,,bd567c72b18c16ad80eac2fc2c3016b0,48.26223,-4.059232,85683553,uuuu,FR,FR,1457144729,48.335101,-3.870558,0,Finistère,404227447,856/835/53/85683553.geojson,region,85683553,quattroshapes,,,FR
"5.3672235,47.2526055,6.8245625,48.024086",uuuu,85633147,,e05ffe8d1f51e7543d6937ee59c530d2,,04f142c157ae761f3920a30ff6b0fb0b,47.641217,6.08724,85683559,uuuu,FR,FR,1457144732,47.671128,6.037773,0,Haute-Saône,404227451,856/835/59/85683559.geojson,region,85683559,quattroshapes,,,FR
"4.0651965,46.900173,5.518537,48.031372",uuuu,85633147,,71894d8156614e8638c203984fd911aa,,fb0834f7c8e68c6dd6ea69d31e4d23dd,47.425555,4.771652,85683563,uuuu,FR,FR,1457144729,47.398195,4.701797,0,Côte-d'Or,404227425,856/835/63/85683563.geojson,region,85683563,quattroshapes,,,FR
"4.2438355,45.454212,5.1602885,46.306217",uuuu,85633147,,de219cde4b1168174485f9d5bcdd6eeb,,48fa8bc6001c1b04fe1dfd4f6d7dc9d0,45.870955,4.64081,85683569,uuuu,FR,FR,1452291028,45.79488,4.595957,0,Rhône,404227439,856/835/69/85683569.geojson,region,85683569,quattroshapes,,,FR
"0.0530394999998,46.736618,1.365738,47.709648",uuuu,85633147,,068d44ffe38b8efca767351af1b0c478,,56508b559cdc900e46b9dbcfdd6df1ae,47.258469,0.69113,85683575,uuuu,FR,FR,1457144730,47.316957,0.70117,0,Indre-et-Loire,404227461,856/835/75/85683575.geojson,region,85683575,quattroshapes,,,FR
"-1.1595095,48.75156,0.4460575,49.4298555",uuuu,85633147,,3955dcdaeeb946f025cf0c22329039e8,,bc2f1e5b0df90437faee07ad371851bf,49.099331,-0.363217,85683579,uuuu,FR,FR,1457144728,49.103149,-0.427957,0,Calvados,404227441,856/835/79/85683579.geojson,region,85683579,quattroshapes,,,FR
"5.4183975,44.186264,7.076011,45.1268425",uuuu,85633147,,b4e99d7eb2f64da415995ac5e058d12d,,521be24495d04f00c1f38c3b142a1774,44.663773,6.26475,85683597,uuuu,FR,FR,1457144728,44.668868,6.264465,0,Hautes-Alpes,404227445,856/835/97/85683597.geojson,region,85683597,quattroshapes,,,FR
"1.535263,43.3826105,2.9371725,44.201248",uuuu,85633147,,7d62b5eb8e38ebc59593ec61db29464c,,016132e5b9a9b536ece1417e7d8dfc29,43.7857,2.165704,85683603,uuuu,FR,FR,1452291402,43.799099,2.166045,0,Tarn,404227443,856/836/03/85683603.geojson,region,85683603,quattroshapes,,,FR
"-2.173259,53.6153795,-1.7271785,53.825672",uuuu,85633159,,b80a929ba9649cfe8445de9db1bf9a3d,,2db044e5eb4a525b890741f59b673a22,53.72123,-1.973429,85683607,uuuu,GB,GB,1457144734,53.715236,-1.976649,0,Calderdale,404227469,856/836/07/85683607.geojson,region,85683607,quattroshapes,,,GB
"-5.321998,51.595996,-4.4855435,52.1168545",uuuu,85633159,,d3a40c5d3f79fb5855691d057a1815c9,,0cca0e75d237e81f21b7755a3a13379c,51.854061,-4.886389,85683613,uuuu,GB,GB,1452291403,51.896494,-4.879455,0,Pembrokeshire,404227475,856/836/13/85683613.geojson,region,85683613,quattroshapes,,,GB
"-2.383381,53.5120505,-2.2340715,53.6671145",uuuu,85633159,,59f5fad69ea2c61a1d9e53d81718aee8,,d328d70c36ed25bb96a908c30ff60079,53.587897,-2.312501,85683615,uuuu,GB,GB,1457144734,53.591548,-2.323814,0,Bury,404227469,856/836/15/85683615.geojson,region,85683615,quattroshapes,,,GB
"-7.165218,54.8202705,-6.7576455,55.195118",uuuu,85633159,,2cc9d319ed68fe0a5b0ef56ef3eeaeb3,,f99b3b8c6974f0bd9d8c270577723212,54.987867,-6.934985,85683619,uuuu,GB,GB,1457144736,54.980786,-6.938056,0,Limavady,404227473,856/836/19/85683619.geojson,region,85683619,quattroshapes,,,GB
"-1.2016665,54.4879225,-0.789018,54.648041",uuuu,85633159,,fe0c9beca4a0aefe533509eb2ed0207a,,f85e1b8f1f51dbe4b3f8ac38800a4e86,54.554144,-1.021219,85683623,uuuu,GB,GB,1457144738,54.554037,-1.041542,0,Redcar and Cleveland,404227469,856/836/23/85683623.geojson,region,85683623,quattroshapes,,,GB
"-6.6080525,54.916481,-6.180847,55.157608",uuuu,85633159,,d81211ed38ef6ced3c75d261a220e3a9,,7fe543ebb1e23a16b041f9e23a7e1c79,55.048783,-6.419697,85683631,uuuu,GB,GB,1457144734,55.052552,-6.455251,0,Ballymoney,404227473,856/836/31/85683631.geojson,region,85683631,quattroshapes,,,GB
"-6.588373,54.3748245,-6.208859,54.59047",uuuu,85633159,,c45ce8be131f4eea99b782da278d52db,,4da230ee5585e120978c1be7a8691524,54.479649,-6.393479,85683633,uuuu,GB,GB,1457144734,54.487988,-6.389898,0,Craigavon,404227473,856/836/33/85683633.geojson,region,85683633,quattroshapes,,,GB
"0.0667579999998,51.5087625,0.1902495,51.599449",uuuu,85633159,,ca927db701c0c7514dff143ea762c79f,,c8344b82b63e524cb4c455ba9bf45975,51.543927,0.133299,85683637,uuuu,GB,GB,1457144734,51.540167,0.139385,0,Barking and Dagenham,404227469,856/836/37/85683637.geojson,region,85683637,quattroshapes,,,GB
"-3.6393285,54.0418795,-2.1589785,55.189064",uuuu,85633159,,3c4088b326b47564e1c241a9ee5cc28c,,c64488e33c9d68468b178adba04658ec,54.579221,-2.909863,85683641,uuuu,GB,GB,1457144734,54.625589,-2.909677,0,Cumbria,404227469,856/836/41/85683641.geojson,region,85683641,quattroshapes,,,GB
"-0.245258,51.3215065,-0.1169295,51.3934135",uuuu,85633159,,1e45f70d875c564ec2021916e93e9df9,,bb710b2005c953245723deae38fb0e20,51.362064,-0.177529,85683649,uuuu,GB,GB,1457144738,51.363377,-0.176245,0,Sutton,404227469,856/836/49/85683649.geojson,region,85683649,quattroshapes,,,GB
"-2.319867,53.340145,-2.1467955,53.544636",uuuu,85633159,,d6150d45c6654435e7f96df3e5f561ea,,c491e162904766895d14414583eab126,53.451542,-2.232475,85683651,uuuu,GB,GB,1457144736,53.462761,-2.216665,0,Manchester,404227469,856/836/51/85683651.geojson,region,85683651,quattroshapes,,,GB
"-2.119243,59.5114775,-0.7612435,60.845474",uuuu,85633159,,d8d66956febf1516b0ee5ddf406e60da,,18851a806be1d671bd3f0a4059af2daa,60.382746,-1.25539,85683653,uuuu,GB,GB,1457144739,60.305229,-1.294066,0,Shetland Islands,404227471,856/836/53/85683653.geojson,region,85683653,quattroshapes,,,GB
"-2.0426125,50.680996,-1.891126,50.798874",uuuu,85633159,,3f857d970aa25b063293ca3e61ced965,,f5717c5d6843d1ce45e2c5b078fef651,50.73964,-1.964298,85683657,uuuu,GB,GB,1457144737,50.741137,-1.971751,0,Poole,404227469,856/836/57/85683657.geojson,region,85683657,quattroshapes,,,GB
"-0.887319,51.9692305,-0.5917725,52.1962545",uuuu,85633159,,0e31f48c9d0004b986f3f393120f703b,,6af3cdb7a6d12e4e277ff99bd22cc7bd,52.083849,-0.733472,85683661,uuuu,GB,GB,1457144737,52.08107,-0.745294,0,Milton Keynes,404227469,856/836/61/85683661.geojson,region,85683661,quattroshapes,,,GB
"-0.2284425,51.4772795,-0.149782,51.5303535",uuuu,85633159,,2503a4d5d089b4a2006e1218ebb388a0,,9be589edb103ec36865a1ff4a147240c,51.501199,-0.19215,85683667,uuuu,GB,GB,1457144736,51.498542,-0.194764,0,Kensington and Chelsea,404227469,856/836/67/85683667.geojson,region,85683667,quattroshapes,,,GB
"-0.2590535,51.41774,-0.126227,51.485897",uuuu,85633159,,04afc4ef6c1dfd55b592d78e1fa19518,,8f8c2e514993c8309451cc6e099e9de6,51.452004,-0.186068,85683671,uuuu,GB,GB,1457144739,51.448671,-0.170425,0,Wandsworth,404227469,856/836/71/85683671.geojson,region,85683671,quattroshapes,,,GB
"-2.1696165,53.4259645,-1.9633505,53.531391",uuuu,85633159,,f6a2de2d8cf422af43ad63f0ce16c502,,db09f67f8e9b8e6fcb6d23eb7de4078c,53.477511,-2.062761,85683677,uuuu,GB,GB,1457144739,53.475973,-2.062775,0,Tameside,404227469,856/836/77/85683677.geojson,region,85683677,quattroshapes,,,GB
"-0.419533,51.4904975,-0.2450265,51.559685",uuuu,85633159,,9840bf53d84ad07e92cd703de4d7dbcb,,9c25f72e5a27a9c71c1f37b4eca6f354,51.522461,-0.330949,85683679,uuuu,GB,GB,1457144735,51.526524,-0.33803,0,Ealing,404227469,856/836/79/85683679.geojson,region,85683679,quattroshapes,,,GB
"-0.104447,51.5198135,-0.0164360000002,51.5777855",uuuu,85633159,,e933e1623a3f5b8df58b5704125ee124,,59ed4501b72d099b684408cfa58c82a0,51.552254,-0.06337,85683683,uuuu,GB,GB,1457144736,51.553412,-0.060384,0,Hackney,404227469,856/836/83/85683683.geojson,region,85683683,quattroshapes,,,GB
"-1.6247945,53.575432,-1.198758,53.7417565",uuuu,85633159,,70d9086c25868616ad69ac28492d40f4,,11930e6e8e04559f5565b95aadcd6fc5,53.660695,-1.411727,85683685,uuuu,GB,GB,1457144739,53.661245,-1.407684,0,Wakefield,404227469,856/836/85/85683685.geojson,region,85683685,quattroshapes,,,GB
"-4.194499,55.7348135,-3.7111195,56.0314715",uuuu,85633159,,5741b3b6fc6c436ab18ae18e5f271750,,abddba0e11dff16091db52ffdc09480c,55.874914,-3.948353,85683687,uuuu,GB,GB,1457144737,55.874568,-3.972237,0,North Lanarkshire,404227471,856/836/87/85683687.geojson,region,85683687,quattroshapes,,,GB
"-2.1858915,53.491169,-1.909583,53.624275",uuuu,85633159,,d22618a13fb6300c569efb115a3ae56a,,279fc02b5f505e5e358e1786facaaf7a,53.551926,-2.050614,85683689,uuuu,GB,GB,1457144737,53.568196,-2.016019,0,Oldham,404227469,856/836/89/85683689.geojson,region,85683689,quattroshapes,,,GB
"-1.775619,54.959114,-1.5291415,55.07946",uuuu,85633159,,987729912b7fa158e197abc3f133b74e,,bd717052b9ff6434856ba4f6f06fbaf5,55.00775,-1.657761,85683691,uuuu,GB,GB,1457144737,55.009551,-1.668049,0,Newcastle upon Tyne,404227469,856/836/91/85683691.geojson,region,85683691,quattroshapes,,,GB
"-2.6977035,53.3224755,-2.425355,53.480961",uuuu,85633159,,677840b5bc8f71a38d4b158419e18d74,,fcb09c47f376e6a2cfc519e63df2ddd5,53.398873,-2.563574,85683693,uuuu,GB,GB,1457144739,53.391145,-2.561546,0,Warrington,404227469,856/836/93/85683693.geojson,region,85683693,quattroshapes,,,GB
"-7.0109545,54.5423395,-6.4070235,54.747917",uuuu,85633159,,4d4c7395f2a71f14afe2d13fbcbc880f,,de3bc657de76600492cb74a66a746625,54.643613,-6.710779,85683697,uuuu,GB,GB,1457144734,54.635361,-6.705101,0,Cookstown,404227473,856/836/97/85683697.geojson,region,85683697,quattroshapes,,,GB
"-1.223635,53.8746185,-0.9196085,54.0566445",uuuu,85633159,,b7bf08765d4a1403e748a0e89e98d5ce,,5d40b907d2820c13fd718f446fdcbd84,53.958803,-1.061406,85683703,uuuu,GB,GB,1457144739,53.953683,-1.064349,0,York,404227469,856/837/03/85683703.geojson,region,85683703,quattroshapes,,,GB
"-0.0263445000002,51.423733,0.1242285,51.5135805",uuuu,85633159,,4774951344497e44a7caba42d03b9310,,bf0ad5cfd51e4d4fe05ba8a3a029e1ba,51.474405,0.055621,85683707,uuuu,GB,GB,1457144735,51.4693,0.054498,0,Greenwich,404227469,856/837/07/85683707.geojson,region,85683707,quattroshapes,,,GB
"-0.5102835,51.453266,-0.3759765,51.6317255",uuuu,85633159,,eae0b965f764f82c45e3df447002afa5,,57a8811e739c58e4a871af97a3346a8e,51.541547,-0.445614,85683711,uuuu,GB,GB,1457144736,51.530358,-0.453568,0,Hillingdon,404227469,856/837/11/85683711.geojson,region,85683711,quattroshapes,,,GB
"-1.2156285,52.580673,-1.0461615,52.6915285",uuuu,85633159,,29ec6ad16f6c48cb26c6813ae09e508d,,6e160d7315bac18e1799fa0a59274e13,52.637937,-1.128405,85683715,uuuu,GB,GB,1457144736,52.631397,-1.134182,0,City of Leicester,404227469,856/837/15/85683715.geojson,region,85683715,quattroshapes,,,GB
"-6.0755915,54.167103,-5.522938,54.4957655",uuuu,85633159,,2c932fec98c6d94cf87fefbf89e30ca6,,4c7c5e2279fbf072daeff8edadc3af37,54.331339,-5.797587,85683721,uuuu,GB,GB,1452291029,54.376898,-5.83917,0,Down,404227473,856/837/21/85683721.geojson,region,85683721,quattroshapes,,,GB
"-8.619048,56.7963445,-6.1390855,58.5162175",uuuu,85633159,,c6244213d5c5df370dd89667d01b05b7,,53fafffd6ed300eb05007464ddff813e,57.929491,-6.848902,85683725,uuuu,GB,GB,1452291029,58.227415,-6.584116,0,Na h-Eileanan an Iar,85633159,856/837/25/85683725.geojson,region,85683725,quattroshapes,,,GB
"-3.08925,55.8174555,-2.3640765,56.0682525",uuuu,85633159,,28f14bbbb14cbbfe28189b4e3ef6709c,,6ff83fa9adada9717d02a8e6d0382873,55.941954,-2.721139,85683729,uuuu,GB,GB,1457144735,55.948584,-2.726664,0,East Lothian,404227471,856/837/29/85683729.geojson,region,85683729,quattroshapes,,,GB
"-2.7304995,53.446087,-2.4145555,53.608322",uuuu,85633159,,f7dc586083006eedbcd39fd1d27739b4,,d511275afc53c8e249616f081e92281f,53.524184,-2.589472,85683733,uuuu,GB,GB,1457144739,53.536336,-2.618168,0,Wigan,404227469,856/837/33/85683733.geojson,region,85683733,quattroshapes,,,GB
"-1.8651105,51.482456,-1.6027935,51.6927145",uuuu,85633159,,73d71914f00813ab1ecd3c7065a0ccde,,47783706c28fa93ec27d394113cb4999,51.571553,-1.743763,85683739,uuuu,GB,GB,1457144738,51.562636,-1.756717,0,Swindon,404227469,856/837/39/85683739.geojson,region,85683739,quattroshapes,,,GB
"-5.187902,54.633049,-2.8573185,55.464142",uuuu,85633159,,3f4ef1338400b71f7d99d78df1954d24,,6b0fdc2f7a0c0b25d0bf7b84c3fb58d1,55.069746,-3.955505,85683743,uuuu,GB,GB,1457144735,55.12244,-3.937704,0,Dumfries and Galloway,404227471,856/837/43/85683743.geojson,region,85683743,quattroshapes,,,GB
"-6.788737,56.496787,-3.025701,58.6977585",uuuu,85633159,,ff3314d16410c310a1b4bac4ae34974d,,f5b567067750e053d52e35aeb5207fa9,57.579106,-4.75621,85683747,uuuu,GB,GB,1457144736,57.34111,-4.931904,0,Highland,404227471,856/837/47/85683747.geojson,region,85683747,quattroshapes,,,GB
"-3.1419115,51.826092,-2.338282,52.3953095",uuuu,85633159,,9e2d55c0121b5e19d1aa6fd3a38de7b4,,bbb5f4100732387440291eafc740cdd6,52.103697,-2.745104,85683751,uuuu,GB,GB,1457144736,52.084422,-2.745033,0,County of Herefordshire,404227469,856/837/51/85683751.geojson,region,85683751,quattroshapes,,,GB
"-0.660105,51.467983,-0.4899895,51.538906",uuuu,85633159,,bf1572bbb3690973124ccdbc200bf8d9,,61de9e4347387714648efc24a45f2426,51.508403,-0.586171,85683757,uuuu,GB,GB,1457144738,51.51478,-0.608724,0,Slough,404227469,856/837/57/85683757.geojson,region,85683757,quattroshapes,,,GB
"0.0747034999998,51.4085045,0.223746,51.5155295",uuuu,85633159,,5d87c5bbfc2bec6d46ce6f629fca6043,,85c1e4a38c34ab8ca91850dea04a0d0c,51.460874,0.142453,85683763,uuuu,GB,GB,1457144734,51.468784,0.154815,0,Bexley,404227469,856/837/63/85683763.geojson,region,85683763,quattroshapes,,,GB
"-0.404014,51.5530625,-0.2670955,51.6405335",uuuu,85633159,,5f77ca53a10e1805635fd2b63ba1db3c,,96b5e8ae2261eef74e630ab91b1fec7d,51.597716,-0.341223,85683765,uuuu,GB,GB,1457144736,51.592432,-0.353718,0,Harrow,404227469,856/837/65/85683765.geojson,region,85683765,quattroshapes,,,GB
"-4.678659,50.2010585,-2.8866395,51.2474935",uuuu,85633159,,75366516b990f4f93d9619f71ac45419,,1b28cc1180d00b270c64a204312d5c66,50.761052,-3.811088,85683773,uuuu,GB,GB,1457144735,50.753647,-3.892296,0,Devon,404227469,856/837/73/85683773.geojson,region,85683773,quattroshapes,,,GB
"-1.4524955,54.4642335,-1.153484,54.6453285",uuuu,85633159,,1b75980eb392cf98609450a2b55476c6,,ce734493090bfc5d8564b2a87f58f3e7,54.562865,-1.328906,85683777,uuuu,GB,GB,1457144738,54.559748,-1.343637,0,Stockton-on-Tees,404227469,856/837/77/85683777.geojson,region,85683777,quattroshapes,,,GB
"-1.5568145,52.86113,-1.3830315,52.9681665",uuuu,85633159,,0f6325c9442eb96200aa7ef1f3621096,,94c75b0b0851503b5d23bffd84be641f,52.91258,-1.468296,85683779,uuuu,GB,GB,1457144735,52.911693,-1.466971,0,City of Derby,404227469,856/837/79/85683779.geojson,region,85683779,quattroshapes,,,GB
"-2.628593,53.5231475,-2.337117,53.64608",uuuu,85633159,,4af903bd93c7f1e502cdcb1047ea6076,,cdcaa302218b815e42b4cfa4b80fe5ef,53.578697,-2.466956,85683783,uuuu,GB,GB,1457144734,53.576319,-2.464976,0,Bolton,404227469,856/837/83/85683783.geojson,region,85683783,quattroshapes,,,GB
